시도,시군구,읍면동,리,지번,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),소유별,취약지역지정사유,데이터기준일
경상북도,문경시,동로면,간송리,423임,36,44,19.944,128,19,18.885,사유림,전체적으로 대상지 내 사면이 축축한 편으로 강우 시 유량의 증가로 인해 사면침식이 더 활발해져 토석류 및 산사태 발생가능성이 있을 것이라고 예상됨,2025-12-29
경상북도,문경시,산북면,석봉리,451-3임,36,43,33.601,128,12,32.602,사유림,측방침식과 하부 월류로 인하여 계류가 계류로서의 구실을 하지 못하기 때문에 계류보전 사업을 통해 안정성과 인근 주민의 불편함을 해소해야 함,2025-12-29
경상북도,문경시,산북면,석봉리,산136임,36,43,23.001,128,12,45.002,사유림,유출구 부근의 지대가 낮아 월류되어 인근지역으로 피해를 줄 가능성이 높아보임,2025-12-29
경상북도,문경시,동로면,인곡리,산135임,36,42,29.901,128,18,10.102,사유림,평소에도 퇴적물의 유동이 많은 곳이라 강우시에는 잠재적인 위험성을 다분히 갖추고 있음,2025-12-29
경상북도,문경시,산북면,종곡리,산72임,36,42,5.001,128,15,38.502,사유림,사면이 축축한 편으로 강우 시 유량의 증가로 인해 사면침식이 더 활발해져 토석류 및 산사태 발생가능성이 있을 것이라고 예상됨,2025-12-29
경상북도,문경시,동로면,마광리,산94-8임,36,41,47.801,128,18,20.002,사유림,사면 내에 균열이 발생하여 산사태 및 토석류의 발생 가능성이 높아보임,2025-12-29
경상북도,문경시,호계면,호계리,산84임,36,40,54.101,128,10,49.402,사유림,사방시설의 설치와 유지관리가 효율적으로 이루어질 수 있는 구간으로 판단됨,2025-12-29
경상북도,문경시,산북면,회룡리,산5임,36,40,7.701,128,17,21.402,사유림,사면 황폐화로 인하여 뿌리가 노출되어 있는 곳이 많고 그로인해 우목이 전도되어 위험함,2025-12-29
경상북도,문경시,호계면,지천리,산82임,36,39,43.901,128,13,32.502,사유림,사면내에 토사가 유실되고 그로인하여 지지력 약화로 인한 함몰이 발생됨,2025-12-29
경상북도,문경시,산북면,대하리,산60임,36,39,45.901,128,15,31.202,사유림,경사가 급하고 유목이 많아 집중호우시 계류가 막혀 위험성이 증가될 가능성이 높아보임,2025-12-29
경상북도,문경시,산북면,대상리,산19임,36,39,32.801,128,15,21.002,사유림,사면내에 토사가 유실되고 그로인하여 지지력 약화로 인한 함몰이 발생됨,2025-12-29
경상북도,문경시,산북면,월천리,산18임,36,39,44.601,128,19,21.602,사유림,전체적으로 대상지 내 사면이 축축한 편으로 강우 시 유량의 증가로 인해 사면침식이 더 활발해져 토석류 및 산사태 발생가능성이 있을 것이라고 예상됨,2025-12-29
경상북도,문경시,호계면,우로리,산85임,36,39,0.701,128,12,15.302,사유림,사면내에 토사가 유실되고 그로인하여 지지력 약화로 인한 함몰이 발생됨,2025-12-29
경상북도,문경시,호계면,구산리,산40임,36,38,7.001,128,13,6.702,사유림,"계류 내 사면에서 침식이 발생하고 있으며, 전체적으로 대상지 내 사면이 축축한 편으로 강우 시 유량의 증가로 인해 사면침식이 더 활발해져 토석류 및 산사태 발생가능성이 있을 것이라고 예상됨",2025-12-29
경상북도,문경시,호계면,구산리,산56-3임,36,37,56.101,128,12,53.802,사유림,하부 보호대상 인가에 대하여 토석류나 산사태 발생 시 계류 하부로 인가가  위치하고 있어 집중호우 시 하부 인가로부터 인명과 재산 피해발생이 우려됨,2025-12-29
경상북도,문경시,호계면,막곡리,산26-1임,36,37,40.301,128,12,31.502,사유림,사방시설의 설치와 유지관리가 효율적으로 이루어질 수 있는 구간으로 판단됨,2025-12-29
경상북도,문경시,문경읍,평천리,산28임,36,47,33.995,128,8,4.555,사유림,계루내에 계상퇴적지들이 다수 분포하고 양안으로 침식이 발달되어 있으며 상시 계류수로 인하여 하부 경작지들이 지속적으로 침식이 발생하고 우측 사면의 수목이 계류방향으로 전도 되어 있다,2025-12-29
경상북도,문경시,문경읍,평천리,산30임,36,47,43.17,128,8,8.257,사유림,"계류에 유목 및 유송잡물과 전석, 자갈 등이 다수 분포하고 있으며 우측사면이 전체적으로 불안정하고 상부 사면에 균열 및 붕괴가 발생하고 있다.",2025-12-29
경상북도,문경시,문경읍,평천리,산24임,36,47,30.715,128,8,17.383,사유림,계류 양안의 수목이 계류방향으로 전도되어 있고 상부로 갈수록 계류폭이 넓어지고 깊어지는 형태를 나타내고 있다,2025-12-29
경상북도,문경시,동로면,적성리,산141임,36,47,7.501,128,18,34.302,사유림,유역면적은 넓으나 계류의 폭이 좁고 퇴적물이 많아 토석류 위험지역으로 분류,2025-12-29
경상북도,문경시,문경읍,갈평리,산144-1임,36,47,13.599,128,10,37.9,사유림,상부사면에 산사태의 위험이 큰곳이 보이고 계류내 자갈 및 유송잡물이 적치되어 있으며 계류 우측사면의 수목이 계류방향으로 전도되어 있다,2025-12-29
경상북도,문경시,문경읍,팔영리,산91임,36,46,49.207,128,7,48.065,사유림,계류 양안으로 침식이 발달되어 있고 다수의 지류들이 합류되어 유량이 많을 것으로 예상되고 계류내 전석 및 자갈 등 퇴적물이 다수 분포하고 있다.,2025-12-29
경상북도,문경시,산북면,가좌리,산37임,36,46,43.501,128,14,57.902,사유림,사방시설없이 마을을 통과하는 직류에 가까운 곡류의 계류라 시설물을 설치하여 안정성을 높일 필요가 있음,2025-12-29
경상북도,문경시,동로면,석항리,산309임,36,47,24.601,128,20,26.602,사유림,사방시설의 설치와 유지관리가 효율적으로 이루어고 피해를 최소화 시킬 수 있는 구간으로 판단됨,2025-12-29
경상북도,문경시,동로면,석항리,산19-1임,36,47,5.601,128,21,38.102,사유림,토사유출과 수목의 전도 등에 의하여 토석류 발생 가능성을 다분히 함유하고 있는 지역,2025-12-29
경상북도,문경시,동로면,석항리,산19-1임,36,47,0.601,128,21,42.202,사유림,임도가 존재하고 상부로 갈수록 경사도 높아져 토석류가 발생할 잠재적요인을 다분히 갖추고 있음,2025-12-29
경상북도,문경시,동로면,석항리,산28임,36,46,53.401,128,21,43.302,사유림,유역면적이 크고 상부로 갈수록 토심이 깊어져 강우시 상부에서부터 토석류 발생할 가능성이 높음,2025-12-29
경상북도,문경시,문경읍,용연리,산39임,36,46,33.943,128,10,55.281,사유림,계류내 전석 및 유목 등 다수의 퇴적물이 있고 붕괴지가 발달되어 있으며 여러 개의 지류가 합류되어 있어 강우시 피해 우려가 있다.,2025-12-29
경상북도,문경시,문경읍,관음리,산7-6임,36,48,13.147,128,9,46.836,사유림,"측방침식이 발생됨에 따라 주변 지반 하부의 토사가 유출되고 있는 상태이며, 이로 인해 주변 지지력이 상실되면서 붕괴지가 확대되고 주변 수목들이 계류방향으로 전도되어 있는 상태임.현상태에 계류수의 유량과 유속이 증가하는 우기 시에는 붕괴와 침식으로 발생한 퇴적물들이 계류 최단부에 위치하고 있는 인가와 경작지에 피해를 입힐 수 있으므로 산사태취약지역으로 지정?관리할 필요가 있음.",2025-12-29
경상북도,문경시,문경읍,상초리,산40임,36,46,39.199,128,5,11.9,사유림,"풍화와 유수에 의한 침식에 의해 주변 지반 하부의 토사가 유출되고 있는 상태이며, 이로 인해 주변 지지력이 상실되면서 붕괴지가 확대되고 주변 수목들이 계류방향으로 전도되어 있는 상태임.현 상태에 우기 시에는 붕괴와 침식으로 발생한 퇴적물들이 사면 최단부에 위치하고 있는 인가와 보호시설에 피해를 입힐 수 있으므로 산사태취약지역으로 지정 ? 관리할 필요가 있음.",2025-12-29
경상북도,문경시,동로면,노은리,산50임,36,45,50.601,128,18,40.302,사유림,하부 보호시설로는 도로 및 시설물이 존재하며 차량의 이동이 많은 것으로 보아 산지재해 발생 시 많은 피해가 예상됨.현 지역은 위험사면 하부에 토사와 자갈이 다량 존재하는 것으로 보아 강우 시 빗물에 의한 침식이 발생 될 가능성이 있으므로 하부 피해를 최소화하기 위한 산지사방사업이 필요함.,2025-12-29
경상북도,문경시,동로면,석항리,산298-2임,36,47,28.001,128,20,7.602,사유림,토사유출로 인하여 하부인가에 피해를 주기 때문에 사면안정화를 시켜야 함,2025-12-29
경상북도,문경시,동로면,간송리,산4-4임,36,45,21.401,128,19,18.302,사유림,전도되는 우목에 영향을 많이 받아 사면에 균열과 함몰이 확대될 가능성이 큼,2025-12-29
경상북도,문경시,농암면,내서리,산54임,36,32,27.496,127,57,57.623,사유림,"과거 주민의 피해이력이 존재하는 지역으로 계류 내 전석분포도가 높고 토석류 발생시 하부 산장에 인명, 재산 피해를 입힐 가능성이 높아 취약지역으로 선정하여 예방, 관리하고자 함.",2025-12-29
경상북도,문경시,마성면,상내리,산148-1임,36,41,9.723,128,3,33.992,사유림,전도된 수목과 쓰레기 등으로 인해 계류의 통수능이 불량한 상태이며 이로 인해 경작지의 월류피해가 예상되어 이를 정비해야 할 필요성이 있다고 사료됨.,2025-12-29
경상북도,문경시,가은읍,갈전리,산32임,36,37,45.999,128,5,33.04,사유림,"계류 내 침식과 세굴로 인해 퇴적물이 다수 존재하며, 현재 배수시설이 없고 과거 퇴적물로 인한 피해이력이 존재하여 소규모 배수시설을 통한 예방과 관리가 필요하다고 사료됨.",2025-12-29
경상북도,문경시,동로면,명전리,산29-2임,36,50,50.701,128,15,4.697,사유림,유역이 크고 계류 내 세굴 및 침식에 취약한 계류로 상부 90M지점 임도 개설로 일부 계류훼손이 관찰되는 등 계류보전사업이 필요할 것으로 판단되는 계류임.,2025-12-29
경상북도,문경시,문경읍,용연리,산28-1임,36,46,47.463,128,10,32.071,사유림,"노출된 암반사면 상부 토사층의 유실이 다수 관찰되며 계류 내 지류 합류 및 침식, 세굴이 관찰되는 등 토석류 발생 억제를 위한 계류보전 사업이 필요할 것으로 사료됨",2025-12-29
경상북도,문경시,농암면,화산리,산61-1임,36,35,19.599,127,57,37.04,사유림,"계류 내 불안정한 전석이 다수 분포하여 집중호우 시 전석의 유동으로 인한 재산, 인명 피해가 우려되어 취약지역으로 지정하여 관리할 필요성이 있다고 사료됨.",2025-12-29
경상북도,문경시,농암면,화산리,산63임,36,34,59.599,127,57,39.3,사유림,계류 내 소규모 전석과 유송잡물이 존재하여 계류의 원활한 흐름을 방해하고 있어 임도와 경작지에 월류로 인한 피해를 줄 것으로 예상되어 취약지역 지정을 통한 관리를 제안함.,2025-12-29
경상북도,문경시,마성면,상내리,1135구,36,41,4.199,128,3,39.4,사유림,지반이 취약하여 사면의 토사유출이 빈번하고 토석류로 인한 피해이력이 있어 취약지역으로 지정하여 대책을 마련해야 할 것으로 사료됨.,2025-12-29
경상북도,문경시,문경읍,관음리,산125-6임,36,48,22.599,128,8,48.341,사유림,"중간부 이후 침식 세굴이 진행 중이며, 계류 내 소규모 전석이 다수 분포하고 있는 계류로 집중호우 시 퇴적물 이동이 용이하여 계류보전 사업 검토가 필요할 것으로 사료됨",2025-12-29
경상북도,문경시,동로면,생달리,산98임,36,48,44.999,128,14,57.041,사유림,계류 폭이 넓고 토석류가 발생된 흔적이 관찰되는 계류로 계상 내 퇴적물 분포비율이 높아 집중강우 시 하부로 유출될 경우 인명 및 재산피해가 우려됨.,2025-12-29
경상북도,문경시,농암면,내서리,산9-1,36,32,42.199,127,57,40.74,사유림,80ha 가량의 유역면적을 가지며 계류 내 퇴적물 분포가 높아 퇴적물의 유동가능성이 높은 지역으로 취약지역으로 지정하여 하부 인가와 도로의 피해를 예방하기 위한 시설물 설치를 제안함.,2025-12-29
경상북도,문경시,가은읍,하괴리,산181,36,40,12.399,128,2,4.54,사유림,사면의 토사유출이 지속적으로 일어나 기 사방시설물의 수명을 감소시키고 있어 취약지역으로 지정하여 추가적인 시설물 확보가 필요하다고 판단됨.,2025-12-29
경상북도,문경시,문경읍,중평리,산45,36,47,46.099,128,13,7.941,사유림,"소규모 하천으로 유입되는 계류의 위험사면으로 붕적층을 형성하고 있으며, 향후 추가 붕괴의 우려가 있어 산지사방 사업이 필요할 것으로 사료됨",2025-12-29
경상북도,문경시,문경읍,관음리,781구,36,48,42.699,128,7,11.841,사유림,"계류 중간부 지점 지류가 합류하며, 지류 합류부의 침식, 세굴이 심하게 진행 중이며 계류 전구간에 걸쳐 침식이 진행 중으로 계류보전 및 사방댐 설치사업이 필요할 것으로 사료됨",2025-12-29
경상북도,문경시,동로면,노은리,산52-2,36,45,50.023,128,18,29.071,사유림,산사태발생지역으로 거대붕괴지로부터 지속적인 토사유출로 농경지 피해가 관찰되며 지반이 취약하여 붕괴확대가 우려됨. 또한 상부 퇴적물분포비율이 높아 집중강우 시 하부로 유출될 경우 2차피해가 우려되므로 사방사업이 시급할 것으로 사료되는 지역임.,2025-12-29
경상북도,문경시,산북면,창구리,265-1 임,36,45,41.099,128,14,45.641,사유림,"마사토질에 사면으로 지반이 취약하고, 거대 붕괴형태를 보이고 있음. 현재 사면으로 지속적인 토사유출과 균열이 관찰되는 등 불안한 사면형태를 보이고 있어 방치할 경우 2차피해가 우려되므로 적절한 사방사업이 필요할 것으로 사료됨.",2025-12-29
경상북도,문경시,산북면,김용리,450 구,36,43,34.092,128,13,28.108,사유림,여러 지류와 합류되는 계류로 유량이 많고 유역면적이 큼. 또한 전석분포비율이 높아 집중강우 시 하부로 유출될 경우 인명 및 재산피해가 우려됨.,2025-12-29
경상북도,문경시,가은읍,완장리,산42-3,36,40,0.405,127,58,36.779,사유림,전석이 다수 분포하고 상시 계류수가 흐름.,2025-12-29
경상북도,문경시,산북면,석봉리,산54-2,36,43,52.128,128,11,44.953,사유림,상류부로 갈수록 경사가 심해지고 전석이 다수분포함. 또한 양안에 침식이 있음.,2025-12-29
경상북도,문경시,산북면,석봉리,719임,36,43,12.799,128,11,43.2,사유림,계류 상부 유역의 벌목으로 인해 강우 시 다양한 형태의 침식이 발생할 가능성이 있음. 침식으로 인하여 과실수 단지 및 하부 민가의 피해가 우려됨.,2025-12-29
경상북도,문경시,마성면,상내리,산96임,36,41,46.699,128,3,26.8,사유림,계류내 전석 분포비율이 높고 일부 산사태 흔적이 관찰 되었음. 추가 붕괴 가능성이 있으므로 취약지역으로 지정하여 관리할 필요가 있음.,2025-12-29
경상북도,문경시,가은읍,원북리,산95구,36,41,59.999,128,0,52,사유림,"장마 시 유수 및 퇴적물의 다량 이동으로 주민이 위험을 느끼고 있으며, 유송잡물 및 퇴적물이 다량 적치된 상태로 확인되어 취약지역으로 선정함.",2025-12-29
경상북도,문경시,가은읍,상괴리,산29-1임,36,40,43.999,128,0,46,사유림,유수에 의한 지속적인 월류피해로 주민이 불편을 호소하고 지속적으로 민원을 제기함으로 취약지역으로 선정함,2025-12-29
경상북도,문경시,가은읍,완장리,산29-3임,36,40,19.999,127,59,49,사유림,"경작지 부근에서는 농지유실이 관측되고 상부 산지내부에 표층유실로 인한 토사유출, 수목전도, 퇴적물 유동흔적과 같은 위험요소들이 관측되어 취약지역으로 선정함",2025-12-29
경상북도,문경시,가은읍,죽문리,산11임,36,39,21.999,128,0,11,사유림,유수에 의한 소규모 토사유출 현상이 관찰되므로 이로 인한 침식지 확장 및 추가붕괴 방지를 위한 소규모 시설물이 필요한 지역이므로 취약지역으로 선정하여야 할 것으로 사료됨,2025-12-29
경상북도,문경시,가은읍,하괴리,산165임,36,39,11.999,128,2,42,사유림,계류 상부 유목 및 유송잡물이 적치되어 있으며 계류 양안 표층유실이 확인되는 유역으로 취약지역으로 선정하여 관리하는 것이 적절할 것으로 사료됨.,2025-12-29
경상북도,문경시,불정동,,산74임,36,37,23.599,128,8,20.9,사유림,"강우 시 계상에 퇴적된 토석이 유동할 경우 하부 민가 및 농경지에 인적, 물적 피해가 예상됨.",2025-12-29
경상북도,문경시,가은읍,수예리,산93임,36,35,23.999,128,3,36,사유림,경작지가 위치하고 최단부 주변은 축사 및 도로가 인접하고 있어 토석류 발생시 재산피해의 우려가 있어 취약지역으로 선정 및 관리가 필요할 것으로 사료됨,2025-12-29
경상북도,문경시,농암면,사현리,154임,36,34,45.999,128,2,19,사유림,"계안 내 표층유실, 수목전도, 뿌리노출 등 위험요소가 존재해 취약지역으로 선정함",2025-12-29
경상북도,문경시,문경읍,갈평리,산158-1임,36,47,4.994,128,11,2.091,사유림,침식 및 세굴에 의한 대규모 붕괴로 인해 토사가 지속적으로 유출되고 있으며 확대될 가능성이 있으므로 계류환경을 개선할 필요가 있음.,2025-12-29
경상북도,문경시,동로면,적성리,산137임,36,46,38.399,128,18,11.9,사유림,"흙의 전단력이 약하여 쉽게 침식 및 붕괴 되므로 강우 시 하부 생활권에 인적, 물적 피해가 예상됨.",2025-12-29
경상북도,문경시,가은읍,죽문리,771구,36,38,46.681,127,59,9.073,사유림,"계류 내 자갈, 모래, 낙엽 등 퇴적물이 유동한 흔적이 관찰되고 표층유실 및 수목전도현상도 관찰되며 암반풍화도가 높아 취약지역으로 선정함",2025-12-29
경상북도,문경시,농암면,궁기리,산1-3임,36,37,40.999,127,58,16,사유림,계류 하부 방향으로 인가가 인접하고 있어 토석류 발생시 재산 및 인명피해의 우려가 있어 취약지역으로 선정 및 관리가 필요할 것으로 사료됨,2025-12-29
경상북도,문경시,농암면,궁기리,산9임,36,37,14.999,127,58,25,사유림,계류 내 국부적으로 침식 및 붕괴지가 존재하고 퇴적물 분포비율이 높아 강우 시 월류피해가 우려되므로 취약지역으로 선정해야 할 것으로 사료됨.,2025-12-29
경상북도,문경시,농암면,궁기리,633구,36,36,56.226,127,57,43.752,사유림,"표층유실, 뿌리노출, 소규모의 퇴적물 유동흔적이 관측되어 취약지역으로 선정함",2025-12-29
경상북도,문경시,문경읍,지곡리,산49임,36,45,14.699,128,7,10.8,사유림,"본 조사지는 심한 침식으로 인해 계류 하상에 암반이 노출되는 등 지속적인 풍화가 진행되고 있음. 따라서 강우 시 인적, 물적 피해를 예방하기 위하여 적절한 대책이 필요할 것으로 판단됨.",2025-12-29
경상북도,문경시,문경읍,당포리,산50임,36,45,8.199,128,9,52.8,사유림,유역 전체가 암반으로 이루어져 있어서 강우 시 급격한 유량 증가가 예상되며 기존 골막이 시설만으로는 안전을 확보하는데 어려움이 있을 것으로 판단됨.,2025-12-29
경상북도,문경시,문경읍,각서리,산38-1임,36,44,58.099,128,2,23.5,사유림,산지 개간으로 인해 지속적으로 토사가 유출되고 있으며 산지사면에 수평절리가 발달해 있음.,2025-12-29
경상북도,문경시,산북면,전두리,산105임,36,44,18.399,128,14,58.8,사유림,과거 산사태 피해 이력이 있으며 지속적인 토사 유출이 발생하고 있음. 계류 규모에 비해 배수 시설이 협소하여 하부에 민가 및 도로 등의 피해가 우려됨.,2025-12-29
경상북도,문경시,산북면,전두리,산91-1임,36,44,20.799,128,15,28.9,사유림,계상에 퇴적된 전석 및 다량의 유송잡물이 강우 시 유동하면 하부 농경지 및 민가에 피해가 우려되므로 취약지역으로 선정하여 관리할 필요가 있음.,2025-12-29
경상북도,문경시,산북면,소야리,산47-4임,36,43,51.499,128,16,19.5,사유림,"일부 구간에 다량의 퇴적물이 관찰 되었으며, 침식 및 세굴로 인한 민가 및 농경지 피해가 우려됨.",2025-12-29
경상북도,문경시,산북면,석봉리,산126-1임,36,43,25.499,128,12,29.6,사유림,침식 및 퇴적이 반복되고 있어서 강우 시 하부 민가 및 과실수 단지에 토석 유출의 피해가 발생할 수 있음.,2025-12-29
경상북도,문경시,산북면,내화리,산7임,36,41,43.999,128,17,40.2,사유림,"계류내 퇴적된 유목 및 고사목이 강우 시 유동할 경우 하부에 인적, 물적 피해가 예상되므로 취약지역으로 설정할 필요가 있음.",2025-12-29
경상북도,문경시,동로면,간송리,산8-1임,36,45,30.399,128,19,34.3,사유림,"계류내 퇴적된 유송잡물이 강우 시 일시에 유동하면 하부 농경지 및 민가에 인적, 물적 피해가 우려됨.",2025-12-29
